DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-11-22 10:45:00.839436,4,161,483,56,290,290,1,199
2018-11-22 11:00:01.191738,4,76,364,17,259,258,1,183
2018-11-22 11:15:00.844036,4,26,251,16,203,204,1,163
2018-11-22 11:30:01.210340,4,FULL,166,19,158,158,1,149
2018-11-22 11:45:00.828674,4,FULL,59,23,113,113,1,143
2018-11-22 12:00:01.047975,4,FULL,FULL,9,73,75,1,143
2018-11-22 12:15:00.867277,4,1,1,1,1,1,1,1
2018-11-22 12:30:00.842577,4,1,1,1,1,1,1,1
2018-11-22 12:45:00.829880,4,FULL,FULL,24,FULL,FULL,86,127
2018-11-22 13:00:01.226181,4,FULL,FULL,11,FULL,FULL,66,115
2018-11-22 13:15:00.805482,4,FULL,FULL,FULL,FULL,FULL,33,102
2018-11-22 13:30:01.450783,4,FULL,FULL,17,FULL,FULL,23,89
2018-11-22 13:45:00.853086,4,FULL,FULL,10,8,FULL,16,83
2018-11-22 14:15:00.833719,4,FULL,FULL,16,8,FULL,FULL,81
2018-11-22 14:30:01.409988,4,FULL,44,FULL,FULL,FULL,FULL,81
2018-11-22 14:45:00.840322,4,FULL,FULL,FULL,FULL,FULL,FULL,85
2018-11-22 15:00:01.034624,4,9,FULL,16,8,FULL,FULL,81
2018-11-22 15:15:01.216893,4,13,46,17,FULL,FULL,4,84
2018-11-22 15:30:01.460194,4,FULL,45,12,FULL,FULL,4,84
2018-11-22 15:45:00.830528,4,FULL,40,14,8,FULL,18,85
2018-11-22 16:00:01.179828,4,12,51,20,18,16,38,93
2018-11-22 16:15:00.848131,4,14,80,32,36,31,49,96
2018-11-22 16:30:01.186433,4,58,118,52,87,62,63,143
2018-11-22 16:45:00.821732,4,61,167,76,105,78,81,164
2018-11-22 17:00:01.040035,4,63,213,90,119,93,90,179
2018-11-22 17:15:00.831368,4,84,282,101,146,126,119,187
2018-11-22 17:30:01.193637,4,106,352,143,166,138,131,192
2018-11-22 17:45:00.817970,4,127,371,159,172,138,135,202
2018-11-22 18:00:01.180241,4,7,476,FULL,230,195,139,240
2018-11-22 18:15:00.831574,4,451,535,224,268,218,150,204
2018-11-22 18:30:01.186874,4,524,571,265,311,269,154,220
2018-11-22 18:45:00.829177,4,524,571,265,311,269,154,220
2018-11-22 19:00:01.220477,4,524,571,265,311,269,154,220
2018-11-22 19:15:00.816779,4,524,571,265,311,269,154,220
2018-11-22 19:30:01.178080,4,524,571,265,311,269,154,220
2018-11-22 19:45:01.684382,4,524,571,265,311,269,154,220
2018-11-22 20:00:01.210682,4,524,571,265,311,269,154,220
2018-11-22 20:15:00.867016,4,524,571,265,311,269,154,220
2018-11-22 20:30:01.220286,4,524,571,265,311,269,154,220
2018-11-22 20:45:00.806618,4,524,571,265,311,269,154,220
2018-11-22 21:00:01.421890,4,524,571,265,311,269,154,220
2018-11-22 21:15:00.865221,4,878,1269,954,702,635,203,435
2018-11-22 21:30:01.434492,4,967,1457,1071,763,706,218,473
2018-11-22 21:45:00.812824,4,1102,1668,1228,806,777,227,519
2018-11-22 22:00:01.452126,4,1240,1851,1383,885,882,240,555
2018-11-22 22:15:00.849426,4,1424,2119,1571,995,1013,263,608
2018-11-22 22:30:01.345727,4,1517,2254,1648,1047,1076,268,644
2018-11-22 22:45:00.829061,4,1550,2310,1681,1100,1132,272,660
2018-11-22 23:00:11.667012,4,1581,2363,1718,1138,1181,276,670
2018-11-22 23:15:01.480632,4,1620,2408,1751,1168,1213,282,681
2018-11-22 23:30:01.187933,4,1644,2450,1775,1189,1228,284,688
2018-11-22 23:45:00.861266,4,1651,2468,1785,1201,1241,287,695
2018-11-23 00:00:01.425536,5,1661,2487,1809,1221,1258,288,698
2018-11-23 00:15:00.846869,5,1681,2516,1832,1282,1319,288,705
2018-11-23 00:30:01.425171,5,726,2541,867,1313,1358,291,712
2018-11-23 00:45:00.850471,5,739,2557,875,1352,1394,299,719
2018-11-23 01:00:01.538779,5,745,2568,876,1355,1401,304,720
2018-11-23 01:15:00.996075,5,749,2572,876,1369,1406,305,723
2018-11-23 01:30:01.098376,5,753,2581,877,1393,1423,305,724
2018-11-23 01:45:01.049677,5,750,2585,882,1398,1430,306,725
2018-11-23 02:00:01.595979,5,752,2586,882,1400,1434,305,727
2018-11-23 02:15:07.725088,5,753,2590,882,1414,1443,306,726
2018-11-23 02:30:01.414584,5,757,2591,882,1435,1462,307,726
2018-11-23 02:45:00.856914,5,763,2592,886,1442,1470,305,727
2018-11-23 03:00:01.184215,5,777,2600,889,1458,1483,306,727
2018-11-23 03:15:00.866517,5,783,2599,889,1465,1485,307,728
2018-11-23 03:30:01.028819,5,789,2601,891,1475,1494,306,729
2018-11-23 03:45:00.793120,5,789,2602,894,1478,1498,306,729
2018-11-23 04:00:01.221421,5,792,2604,894,1478,1498,307,729
2018-11-23 04:15:00.801755,5,792,2604,893,1478,1498,307,729
2018-11-23 04:30:01.193023,5,793,2604,894,1479,1499,307,728
2018-11-23 04:45:01.209326,5,796,2605,894,1480,1499,306,729
2018-11-23 05:00:01.457627,5,796,2606,895,1481,1501,307,811
2018-11-23 05:15:00.868960,5,795,2605,895,1481,1500,307,809
2018-11-23 05:30:00.848260,5,796,2608,894,1480,1501,307,809
2018-11-23 05:45:00.823561,5,796,2607,894,1478,1499,308,803
2018-11-23 06:00:01.445863,5,794,2605,893,1475,1496,308,802
2018-11-23 06:15:00.809163,5,793,2585,886,1472,1486,308,780
2018-11-23 06:30:01.188465,5,789,2564,881,1466,1481,308,771
2018-11-23 06:45:00.829767,5,781,2521,862,1449,1466,309,759
2018-11-23 07:00:00.842068,5,759,2465,844,1431,1446,309,742
2018-11-23 07:15:00.823401,5,742,2399,817,1409,1406,309,729
2018-11-23 07:30:01.200671,5,716,2326,788,1387,1383,308,703
2018-11-23 07:45:00.825004,5,688,2242,760,1207,1250,307,594
2018-11-23 08:00:01.213273,5,646,2138,735,1165,1212,307,572
2018-11-23 08:15:00.809604,5,603,2012,691,1127,1149,308,542
2018-11-23 08:30:01.000909,5,538,1871,611,1073,1082,307,520
2018-11-23 08:45:00.829210,5,459,1709,500,984,991,305,492
2018-11-23 09:00:01.392517,5,357,1525,383,898,889,301,457
2018-11-23 09:15:00.840812,5,239,1323,279,808,793,295,413
2018-11-23 09:30:01.593113,5,144,1142,158,693,693,293,373
2018-11-23 09:45:00.850414,5,98,1054,99,613,612,288,352
2018-11-23 10:00:01.566715,5,FULL,822,FULL,453,451,280,307
2018-11-23 10:15:01.198016,5,
2018-11-23 10:30:01.422318,5,165,493,101,262,265,249,231
2018-11-23 10:45:00.841652,5,82,358,28,201,200,230,199
2018-11-23 11:00:01.450921,5,16,228,FULL,112,109,205,174
2018-11-23 11:15:01.186254,5,FULL,117,FULL,57,58,174,157
2018-11-23 11:30:01.336556,5,FULL,FULL,10,14,14,157,132
2018-11-23 11:45:00.853857,5,FULL,FULL,16,FULL,FULL,122,111
2018-11-23 12:00:01.432159,5,FULL,FULL,FULL,FULL,FULL,90,100
2018-11-23 12:15:00.837462,5,FULL,FULL,FULL,FULL,FULL,63,95
2018-11-23 12:30:01.345761,5,FULL,FULL,FULL,FULL,FULL,28,80
2018-11-23 12:45:00.823094,5,FULL,FULL,19,FULL,FULL,9,73
2018-11-23 13:00:01.189364,5,FULL,FULL,FULL,FULL,FULL,5,75
2018-11-23 13:15:00.861697,5,FULL,FULL,FULL,FULL,FULL,FULL,73
2018-11-23 13:30:01.335967,5,FULL,FULL,FULL,FULL,FULL,FULL,82
2018-11-23 13:45:00.836299,5,FULL,FULL,15,FULL,FULL,FULL,83
2018-11-23 14:00:00.847603,5,FULL,FULL,11,FULL,FULL,FULL,84
2018-11-23 14:15:00.802903,5,FULL,FULL,FULL,FULL,FULL,6,FULL
2018-11-23 14:30:01.148204,5,27,FULL,27,FULL,FULL,5,FULL
2018-11-23 14:45:00.834506,5,16,FULL,8,FULL,FULL,4,FULL
2018-11-23 15:00:01.693780,5,FULL,FULL,FULL,FULL,FULL,10,FULL
2018-11-23 15:15:00.834108,5,FULL,FULL,16,FULL,FULL,13,FULL
2018-11-23 15:30:00.996409,5,FULL,FULL,36,10,FULL,7,FULL
2018-11-23 15:45:00.826743,5,11,FULL,FULL,FULL,FULL,FULL,13
2018-11-23 16:00:01.242013,5,11,FULL,FULL,FULL,FULL,4,13
2018-11-23 16:15:00.859345,5,10,59,15,FULL,FULL,9,FULL
2018-11-23 16:30:01.240614,5,37,61,39,27,FULL,14,52
2018-11-23 16:45:00.842948,5,35,95,50,33,10,29,67
2018-11-23 17:00:01.175249,5,29,142,54,50,24,35,80
2018-11-23 17:15:00.843551,5,31,168,65,67,43,48,85
2018-11-23 17:30:01.189852,5,23,180,75,75,54,62,106
2018-11-23 17:45:00.860153,5,51,227,95,103,63,72,130
2018-11-23 18:00:00.850456,5,94,251,99,143,95,78,160
2018-11-23 18:15:00.831756,5,167,263,143,193,142,80,170
2018-11-23 18:30:01.192057,5,250,301,168,228,177,89,208
2018-11-23 18:45:00.828391,5,342,287,145,262,207,88,225
2018-11-23 19:00:13.792279,5,462,226,76,294,245,79,246
2018-11-23 19:15:01.822961,5,423,191,42,316,265,70,258
2018-11-23 19:30:00.848295,5,417,188,33,344,274,69,263
2018-11-23 19:45:00.836597,5,370,121,32,366,315,69,278
2018-11-23 20:00:00.849898,5,326,93,40,390,334,72,280
2018-11-23 20:15:01.020198,5,281,79,47,397,361,72,306
2018-11-23 20:30:01.170500,5,258,110,76,439,407,79,334
2018-11-23 20:45:00.801801,5,261,184,115,456,403,95,340
2018-11-23 21:00:01.040102,5,308,295,178,452,408,99,355
2018-11-23 21:15:01.032404,5,375,436,308,471,449,108,385
2018-11-23 21:30:00.864738,5,473,703,466,525,500,120,423
2018-11-23 21:45:01.018039,5,601,969,636,582,567,149,472
2018-11-23 22:00:01.196308,5,828,1258,869,679,672,198,534
2018-11-23 22:15:00.836641,5,1096,1586,1136,792,790,229,606
2018-11-23 22:30:01.175944,5,1278,1797,1320,878,892,246,639
2018-11-23 22:45:00.882243,5,1349,1930,1432,933,962,245,658
2018-11-23 23:00:01.040544,5,1420,2043,1518,982,1012,253,682
2018-11-23 23:15:00.862846,5,
2018-11-23 23:30:01.176148,5,1509,2221,1655,1052,1083,258,717
2018-11-23 23:45:00.821451,5,1534,2286,1692,1070,1102,260,730
2018-11-24 00:00:01.425751,6,1550,2331,1724,1085,1124,262,740
2018-11-24 00:15:00.877083,6,1577,2387,1750,1139,1179,264,747
2018-11-24 00:30:01.171352,6,1630,2448,1786,1207,1239,263,759
2018-11-24 00:45:01.120686,6,1664,2494,1812,1277,1307,265,770
2018-11-24 01:00:01.438956,6,1692,2516,1830,1294,1329,272,776
2018-11-24 01:15:00.855292,6,1696,2525,1838,1319,1351,276,779
2018-11-24 01:30:01.169590,6,1705,2539,1849,1324,1360,279,784
2018-11-24 01:45:00.834891,6,1715,2553,1854,1333,1371,282,784
2018-11-24 02:00:01.224193,6,1726,2563,1858,1335,1373,284,785
2018-11-24 02:15:00.860493,6,1732,2565,1862,1348,1384,285,786
2018-11-24 02:30:01.192795,6,1746,2570,1874,1397,1423,291,789
2018-11-24 02:45:00.823129,6,1751,2575,1884,1410,1434,292,789
2018-11-24 03:00:01.422398,6,1757,2584,1900,1434,1455,291,789
2018-11-24 03:15:00.847731,6,1766,2591,1894,1458,1476,294,793
2018-11-24 03:30:01.180000,6,1778,2593,1899,1470,1486,296,799
2018-11-24 03:45:00.829333,6,1778,2593,1900,1472,1488,299,799
2018-11-24 04:00:01.446603,6,1778,2593,1900,1475,1491,300,799
2018-11-24 04:15:01.028936,6,1779,2594,1901,1474,1490,300,799
2018-11-24 04:30:01.322239,6,1778,2593,1901,1472,1491,300,799
2018-11-24 04:45:07.644249,6,1777,2591,1902,1473,1491,300,799
2018-11-24 05:00:01.352743,6,1780,2592,1902,1474,1490,300,799
2018-11-24 05:15:00.863077,6,1780,2591,1903,1475,1491,300,807
2018-11-24 05:30:01.182376,6,1779,2591,1903,1473,1489,300,807
2018-11-24 05:45:00.805678,6,1779,2591,1901,1474,1488,301,807
2018-11-24 06:00:01.930947,6,1780,2590,1899,1464,1483,302,806
2018-11-24 06:15:00.840279,6,1779,2591,1898,1464,1482,302,807
2018-11-24 06:30:01.441582,6,1777,2587,1888,1464,1482,303,806
2018-11-24 06:45:00.795914,6,1774,2584,1876,1456,1472,303,807
2018-11-24 07:00:01.514185,6,1770,2581,1860,1446,1463,303,808
2018-11-24 07:15:00.831517,6,1762,2579,1841,1427,1451,303,808
2018-11-24 07:30:01.392787,6,1751,2580,1813,1410,1432,303,805
2018-11-24 07:45:00.821120,6,1736,2571,1788,1370,1389,303,802
2018-11-24 08:00:01.178422,6,1699,2561,1732,1319,1330,303,799
2018-11-24 08:15:00.824722,6,1654,2550,1667,1267,1272,301,796
2018-11-24 08:30:00.862025,6,1586,2525,1566,1197,1210,300,792
2018-11-24 08:45:00.841326,6,1506,2495,1454,1133,1128,299,787
2018-11-24 09:00:01.555627,6,1409,2439,1330,1040,1023,296,781
2018-11-24 09:15:00.854928,6,1314,2362,1217,947,926,288,768
2018-11-24 09:30:01.024230,6,1201,2260,1100,FULL,FULL,289,757
2018-11-24 09:45:00.824562,6,1084,2152,912,787,745,288,740
2018-11-24 10:00:01.138832,6,905,1994,697,710,667,278,710
2018-11-24 10:15:00.818166,6,742,1796,462,604,573,270,677
2018-11-24 10:30:01.581435,6,527,1587,277,512,486,256,646
2018-11-24 11:00:01.297070,6,187,1157,31,287,281,214,590
2018-11-24 11:15:00.849371,6,70,952,FULL,170,168,193,558
2018-11-24 11:30:01.400672,6,26,744,FULL,97,94,175,527
2018-11-24 11:45:00.918972,6,FULL,533,9,33,29,154,484
2018-11-24 12:00:01.374274,6,11,343,27,FULL,FULL,142,439
2018-11-24 12:15:00.874575,6,8,321,36,FULL,FULL,139,431
2018-11-24 12:30:01.285876,6,FULL,43,FULL,FULL,FULL,87,360
2018-11-24 12:45:00.846210,6,18,FULL,FULL,8,FULL,60,325
2018-11-24 13:00:01.409479,6,FULL,FULL,11,9,FULL,47,289
2018-11-24 13:15:00.862813,6,17,FULL,FULL,10,FULL,38,255
2018-11-24 13:30:01.031114,6,13,FULL,FULL,FULL,FULL,24,231
2018-11-24 13:45:00.859414,6,FULL,FULL,FULL,FULL,FULL,12,207
2018-11-24 14:00:01.120745,6,FULL,FULL,FULL,9,FULL,5,176
2018-11-24 14:15:01.045018,6,10,FULL,FULL,11,FULL,5,152
2018-11-24 14:30:01.060318,6,FULL,FULL,FULL,FULL,FULL,6,130
2018-11-24 14:45:00.853620,6,FULL,FULL,FULL,14,FULL,6,116
2018-11-24 15:00:00.963922,6,FULL,20,FULL,13,FULL,4,103
2018-11-24 15:15:00.871255,6,17,27,13,33,27,7,86
2018-11-24 15:30:01.257524,6,16,48,23,20,15,5,70
2018-11-24 15:45:00.809857,6,FULL,28,14,14,11,14,74
2018-11-24 16:00:01.587128,6,13,FULL,FULL,13,11,9,72
2018-11-24 16:15:00.979460,6,14,25,24,27,23,6,62
2018-11-24 16:30:01.199762,6,10,28,17,37,36,4,78
2018-11-24 16:45:00.869063,6,12,61,FULL,57,51,7,81
2018-11-24 17:00:00.907364,6,12,49,8,46,40,10,90
2018-11-24 17:15:00.921666,6,20,75,15,32,24,14,108
2018-11-24 17:30:00.909967,6,9,71,19,26,16,19,133
2018-11-24 17:45:00.889268,6,26,91,FULL,40,31,26,149
2018-11-24 18:00:01.050571,6,25,158,11,86,81,37,189
2018-11-24 18:15:01.688871,6,24,180,12,113,89,39,217
2018-11-24 18:30:01.266173,6,13,157,13,129,108,38,212
2018-11-24 18:45:00.844506,6,15,108,14,167,153,35,211
2018-11-24 19:00:01.552779,6,14,76,10,193,174,31,225
2018-11-24 19:15:00.962108,6,18,73,28,225,198,36,221
2018-11-24 19:30:01.523378,6,19,48,19,224,206,32,237
2018-11-24 19:45:00.830710,6,FULL,38,15,218,207,36,246
2018-11-24 20:00:01.523013,6,16,69,14,235,217,37,241
2018-11-24 20:15:00.848313,6,12,77,22,191,175,25,247
2018-11-24 20:30:01.454614,6,21,113,40,183,161,22,253
2018-11-24 20:45:00.840948,6,50,204,67,175,164,38,287
2018-11-24 21:00:01.147217,6,91,345,135,189,176,51,298
2018-11-24 21:15:00.919551,6,178,522,234,216,205,62,335
2018-11-24 21:30:01.460820,6,320,788,352,269,273,82,380
2018-11-24 21:45:00.880153,6,481,1062,546,328,340,108,430
2018-11-24 22:00:01.562426,6,700,1323,786,460,480,149,493
2018-11-24 22:15:00.872757,6,957,1703,1080,629,645,198,573
2018-11-24 22:30:01.348057,6,1232,1956,1297,762,790,215,637
2018-11-24 22:45:00.861358,6,1358,2083,1424,861,891,232,669
2018-11-24 23:00:01.313660,6,1456,2216,1521,924,957,240,708
2018-11-24 23:15:00.833961,6,1502,2281,1599,961,1009,247,714
2018-11-24 23:30:00.863293,6,1522,2335,1627,984,1031,249,729
2018-11-24 23:45:00.817596,6,1544,2379,1645,1009,1056,252,732
2018-11-25 00:00:01.800868,7,1556,2412,1655,1017,1069,254,735
2018-11-25 00:15:00.818199,7,1582,2440,1671,1078,1122,257,735
2018-11-25 00:30:01.303467,7,1617,2485,1697,1127,1171,260,753
2018-11-25 00:45:00.846802,7,1646,2525,1718,1166,1209,271,777
2018-11-25 01:00:01.449070,7,1658,2543,1725,1190,1233,281,783
2018-11-25 01:15:00.862404,7,1664,2549,1728,1211,1258,284,788
2018-11-25 01:30:01.338704,7,1671,2566,1739,1233,1282,286,792
2018-11-25 01:45:00.859005,7,1678,2573,1744,1270,1306,289,793
2018-11-25 02:00:01.468318,7,1678,2573,1744,1270,1306,289,793
2018-11-25 02:15:00.811640,7,1693,2577,1774,1295,1325,292,795
2018-11-25 02:30:01.321910,7,1715,2577,1802,1338,1359,293,794
2018-11-25 02:45:00.821245,7,1729,2582,1817,1366,1385,293,797
2018-11-25 03:00:01.452512,7,1734,2584,1833,1405,1417,297,796
2018-11-25 03:15:00.828846,7,1749,2588,1838,1427,1440,297,799
2018-11-25 03:30:01.003146,7,1752,2590,1843,1449,1460,299,800
2018-11-25 03:45:00.842448,7,1754,2589,1845,1460,1469,299,799
2018-11-25 04:00:01.180749,7,1753,2589,1846,1458,1467,299,799
2018-11-25 04:15:00.805050,7,1753,2586,1847,1456,1464,299,799
2018-11-25 04:30:01.407352,7,1753,2586,1846,1454,1464,299,800
2018-11-25 04:45:00.819654,7,1757,2585,1847,1453,1462,299,800
2018-11-25 05:00:13.163141,7,1757,2586,1848,1452,1461,298,801
2018-11-25 05:15:01.910794,7,1757,2585,1846,1449,1460,299,808
2018-11-25 05:30:01.320126,7,1754,2587,1846,1445,1455,299,808
2018-11-25 05:45:00.805428,7,1755,2586,1845,1440,1454,301,808
2018-11-25 06:00:01.006729,7,1756,2586,1844,1436,1450,301,808
2018-11-25 06:15:00.830031,7,1753,2586,1845,1436,1451,300,808
2018-11-25 06:30:01.492335,7,1750,2585,1855,1431,1446,301,808
2018-11-25 06:45:00.788665,7,1746,2583,1822,1423,1436,301,809
2018-11-25 07:00:01.553935,7,1744,2583,1810,1412,1429,301,809
2018-11-25 07:15:00.821267,7,1739,2584,1797,1403,1419,301,808
2018-11-25 07:30:01.345538,7,1735,2578,1782,1393,1406,301,807
2018-11-25 07:45:00.820871,7,1725,2573,1759,1374,1391,301,807
2018-11-25 08:00:01.534140,7,1706,2567,1707,1341,1363,301,805
2018-11-25 08:15:00.852474,7,1679,2556,1635,1303,1320,301,801
2018-11-25 08:30:01.161775,7,1636,2530,1574,1251,1271,302,801
2018-11-25 08:45:00.813076,7,1585,2495,1508,1182,1212,302,797
2018-11-25 09:00:01.198377,7,1525,2448,1432,1130,1163,301,792
2018-11-25 09:15:00.842710,7,1459,2405,1359,1078,1099,298,785
2018-11-25 09:30:00.999979,7,1362,2325,1256,1006,1012,296,780
2018-11-25 09:45:00.849312,7,1220,2202,1090,942,942,293,770
2018-11-25 10:00:01.446582,7,1074,2073,902,888,880,287,753
2018-11-25 10:15:00.814916,7,843,1841,626,802,777,276,731
2018-11-25 10:30:00.896216,7,663,1630,407,734,701,245,694
2018-11-25 10:45:00.859517,7,509,1427,224,638,624,222,668
2018-11-25 11:00:01.261820,7,330,1234,77,540,537,204,627
2018-11-25 11:15:00.938120,7,161,1021,14,416,416,181,578
2018-11-25 11:30:01.322423,7,60,808,18,307,306,168,522
2018-11-25 11:45:00.827722,7,37,595,10,196,194,146,476
2018-11-25 12:15:00.847357,7,14,240,FULL,107,103,99,418
2018-11-25 12:30:01.186628,7,12,113,FULL,36,33,84,386
2018-11-25 12:45:00.862960,7,12,FULL,FULL,FULL,FULL,68,355
2018-11-25 13:00:01.082261,7,FULL,FULL,FULL,FULL,FULL,54,310
2018-11-25 13:15:00.858564,7,FULL,FULL,25,FULL,FULL,38,281
2018-11-25 13:30:01.226864,7,9,FULL,19,FULL,FULL,24,248
2018-11-25 13:45:00.845164,7,FULL,FULL,52,FULL,FULL,13,221
2018-11-25 14:00:01.096467,7,8,FULL,FULL,9,FULL,12,181
2018-11-25 14:15:00.857768,7,FULL,FULL,FULL,9,FULL,FULL,171
2018-11-25 14:30:01.433069,7,FULL,29,FULL,FULL,FULL,8,157
2018-11-25 14:45:00.865371,7,14,32,FULL,FULL,FULL,4,137
2018-11-25 15:00:01.683672,7,FULL,28,FULL,FULL,FULL,13,125
2018-11-25 15:15:00.882005,7,10,FULL,FULL,12,12,18,120
2018-11-25 15:30:01.197274,7,FULL,FULL,16,FULL,FULL,19,104
2018-11-25 15:45:00.830607,7,FULL,FULL,11,14,17,25,88
2018-11-25 16:00:01.422877,7,FULL,55,14,FULL,FULL,29,83
2018-11-25 16:15:04.008115,7,FULL,54,FULL,16,10,19,89
2018-11-25 16:30:01.271511,7,12,35,12,19,17,21,109
2018-11-25 16:45:00.850813,7,15,36,13,20,17,31,115
2018-11-25 17:00:01.624114,7,31,40,18,15,11,47,125
2018-11-25 17:15:01.054417,7,18,58,16,21,14,58,131
2018-11-25 17:30:01.457717,7,23,108,36,28,21,63,132
2018-11-25 17:45:00.860051,7,23,171,35,66,59,59,164
2018-11-25 18:00:01.477319,7,28,204,31,84,71,51,197
2018-11-25 18:15:00.856653,7,28,204,31,84,71,51,197
2018-11-25 18:30:01.484923,7,34,293,52,163,163,47,260
2018-11-25 18:45:00.879256,7,47,299,49,194,176,48,268
2018-11-25 19:00:01.537525,7,33,332,57,230,214,41,277
2018-11-25 19:15:00.906858,7,38,384,62,240,220,37,298
2018-11-25 19:30:01.385159,7,58,427,83,273,257,43,312
2018-11-25 19:45:00.842461,7,68,462,81,292,279,43,327
2018-11-25 20:00:01.514763,7,96,521,90,316,305,45,360
2018-11-25 20:15:00.995064,7,103,606,127,319,309,57,387
2018-11-25 20:30:01.384365,7,149,685,206,343,332,67,420
2018-11-25 20:45:00.874698,7,210,846,290,383,356,88,455
2018-11-25 21:00:01.413967,7,298,997,415,426,407,107,495
2018-11-25 21:15:00.867301,7,418,1214,546,483,475,125,533
2018-11-25 21:30:01.373570,7,577,1417,717,576,578,157,584
2018-11-25 21:45:00.852903,7,759,1648,935,653,661,182,622
2018-11-25 22:00:01.642172,7,988,1880,1156,754,779,206,665
2018-11-25 22:15:00.854506,7,1241,2142,1396,906,935,249,711
2018-11-25 22:30:00.899808,7,1405,2293,1559,985,1027,258,740
2018-11-25 22:45:00.838109,7,1473,2365,1625,1034,1085,267,754
2018-11-25 23:00:01.455421,7,1530,2429,1698,1108,1159,271,762
2018-11-25 23:15:00.864744,7,1577,2476,1737,1158,1218,286,777
2018-11-25 23:30:01.458013,7,1602,2489,1766,1178,1233,290,780
2018-11-25 23:45:00.782346,7,1624,2504,1785,1192,1249,293,787
2018-11-26 00:00:01.485615,1,1642,2517,1813,1213,1259,295,791
2018-11-26 00:15:00.838948,1,1664,2533,1835,1242,1286,296,793
2018-11-26 00:30:01.444218,1,1681,2547,1852,1285,1324,296,795
2018-11-26 00:45:00.813551,1,735,2559,866,1350,1383,297,799
2018-11-26 01:00:01.335852,1,741,2570,871,1362,1393,299,801
2018-11-26 01:15:00.821154,1,742,2571,877,1379,1404,299,801
2018-11-26 01:30:01.392455,1,744,2576,878,1386,1411,299,803
2018-11-26 01:45:00.821756,1,757,2585,884,1412,1435,300,804
2018-11-26 02:00:01.273058,1,765,2588,885,1422,1444,300,806
2018-11-26 02:15:00.856391,1,773,2589,887,1431,1451,300,805
2018-11-26 02:30:01.346662,1,779,2591,892,1445,1466,300,807
2018-11-26 02:45:00.812993,1,782,2593,892,1462,1484,302,807
2018-11-26 03:00:01.215294,1,787,2597,895,1472,1489,303,806
2018-11-26 03:15:00.847596,1,791,2596,898,1486,1502,303,808
2018-11-26 03:30:07.685674,1,791,2595,899,1488,1505,303,808
2018-11-26 03:45:00.846198,1,792,2595,899,1487,1505,303,807
2018-11-26 04:00:00.850500,1,792,2596,899,1487,1505,303,808
2018-11-26 04:15:00.833801,1,793,2596,898,1485,1505,304,808
2018-11-26 04:30:01.449103,1,794,2596,899,1488,1506,304,807
2018-11-26 04:45:00.815435,1,796,2598,899,1487,1505,304,808
2018-11-26 05:00:01.420704,1,795,2598,899,1489,1507,304,808
2018-11-26 05:15:02.901975,1,795,2600,899,1487,1506,305,813
2018-11-26 05:30:01.349307,1,795,2599,898,1484,1504,306,813
2018-11-26 05:45:00.805641,1,795,2595,899,1483,1502,306,812
2018-11-26 06:00:00.858941,1,795,2589,896,1479,1500,306,813
2018-11-26 06:15:00.870243,1,795,2575,889,1478,1492,306,811
2018-11-26 06:30:01.319544,1,791,2553,883,1475,1488,305,807
2018-11-26 06:45:00.829853,1,787,2521,869,1455,1465,306,787
2018-11-26 07:00:06.383990,1,776,2473,851,1427,1439,306,772
2018-11-26 07:15:01.847417,1,763,2421,822,1412,1419,305,756
2018-11-26 07:30:01.461749,1,739,2367,782,1383,1390,303,736
2018-11-26 07:45:00.832083,1,713,2283,752,1217,1271,302,635
2018-11-26 08:00:01.316358,1,690,2190,708,1178,1231,302,613
2018-11-26 08:15:00.807677,1,1413,2074,1466,1131,1189,300,600
2018-11-26 08:30:01.190987,1,1301,1921,1341,1076,1110,299,571
2018-11-26 08:45:00.819288,1,1172,1742,1188,1026,1045,298,540
2018-11-26 09:00:01.251589,1,986,1571,1048,938,947,297,503
2018-11-26 09:15:00.837891,1,807,1375,862,840,848,294,466
2018-11-26 09:30:01.307192,1,659,1191,704,721,722,292,425
2018-11-26 09:45:00.830486,1,521,1027,534,611,611,290,380
2018-11-26 10:00:01.465795,1,398,882,385,480,479,289,345
2018-11-26 10:15:00.812128,1,307,737,251,362,361,288,312
2018-11-26 10:30:01.452397,1,224,613,154,267,266,275,285
2018-11-26 10:45:00.803730,1,149,509,80,198,197,263,256
2018-11-26 11:00:01.207000,1,92,426,25,143,142,246,239
2018-11-26 11:15:00.845333,1,43,320,FULL,93,92,234,207
2018-11-26 11:30:01.014634,1,11,256,12,52,52,221,195
2018-11-26 11:45:00.817935,1,FULL,174,11,31,28,206,173
2018-11-26 12:00:01.353237,1,8,77,15,FULL,FULL,199,149
2018-11-26 12:15:00.804538,1,FULL,FULL,12,FULL,FULL,155,116
2018-11-26 12:30:01.412839,1,FULL,FULL,FULL,FULL,FULL,115,78
2018-11-26 12:45:00.857141,1,FULL,FULL,FULL,FULL,FULL,92,59
2018-11-26 13:00:01.234442,1,FULL,FULL,FULL,FULL,FULL,57,32
2018-11-26 13:15:00.829774,1,FULL,FULL,14,FULL,FULL,41,FULL
2018-11-26 13:30:01.187045,1,FULL,FULL,FULL,FULL,FULL,13,FULL
2018-11-26 13:45:00.820379,1,FULL,FULL,FULL,FULL,FULL,5,FULL
