DateTime,IsoWeekday,A,B,C,G,H,P,U
2018-10-09 07:00:01.402184,2,774,2511,843,1432,1424,310,766
2018-10-09 07:15:00.811444,2,762,2454,833,1407,1403,310,748
2018-10-09 07:30:01.345707,2,744,2394,810,1384,1372,310,731
2018-10-09 07:45:00.786218,2,723,2314,791,1211,1264,310,636
2018-10-09 08:00:01.476732,2,689,2244,769,1172,1221,310,612
2018-10-09 08:15:00.823527,2,639,2114,727,1130,1163,308,591
2018-10-09 08:30:01.482757,2,581,1976,678,1080,1102,308,569
2018-10-09 08:45:00.751422,2,517,1812,610,1023,1035,309,542
2018-10-09 09:00:01.395028,2,439,1656,518,939,930,310,513
2018-10-09 09:15:00.773071,2,352,1449,428,840,832,311,483
2018-10-09 09:30:01.479180,2,612,1249,758,718,712,304,426
2018-10-09 09:45:00.794720,2,481,1073,583,577,576,305,387
2018-10-09 10:00:00.766484,2,341,903,403,448,449,302,342
2018-10-09 10:15:00.847620,2,255,747,285,337,336,286,302
2018-10-09 10:30:01.366257,2,145,614,200,242,241,279,261
2018-10-09 10:45:03.822330,2,68,488,115,193,191,274,234
2018-10-09 11:00:01.044161,2,15,371,51,135,135,264,205
2018-10-09 11:15:00.797200,2,FULL,282,FULL,99,99,255,175
2018-10-09 11:30:01.315805,2,FULL,185,FULL,66,63,247,159
2018-10-09 11:45:01.162600,2,FULL,93,FULL,15,11,231,147
2018-10-09 12:00:01.196860,2,9,36,9,FULL,FULL,208,122
2018-10-09 12:15:00.809248,2,8,FULL,13,FULL,FULL,183,88
2018-10-09 12:30:01.171635,2,16,FULL,10,FULL,FULL,161,56
2018-10-09 12:45:00.987146,2,FULL,FULL,16,FULL,FULL,133,23
2018-10-09 13:00:01.396408,2,FULL,FULL,FULL,FULL,FULL,116,FULL
2018-10-09 13:15:00.821327,2,7,FULL,FULL,FULL,FULL,79,FULL
2018-10-09 13:30:01.402434,2,13,27,FULL,FULL,FULL,52,FULL
2018-10-09 13:45:00.796101,2,FULL,FULL,14,FULL,FULL,40,8
2018-10-09 14:00:01.205331,2,FULL,21,FULL,FULL,FULL,42,FULL
2018-10-09 14:15:00.833374,2,7,24,14,FULL,FULL,37,FULL
2018-10-09 14:30:01.445730,2,14,FULL,14,FULL,FULL,28,FULL
2018-10-09 14:45:00.823774,2,FULL,FULL,FULL,FULL,FULL,27,9
2018-10-09 15:00:01.389286,2,FULL,31,17,FULL,FULL,33,17
2018-10-09 15:15:00.782922,2,13,37,11,FULL,FULL,34,22
2018-10-09 15:30:01.348435,2,FULL,41,24,FULL,FULL,49,11
2018-10-09 15:45:00.757728,2,FULL,37,FULL,FULL,FULL,64,17
2018-10-09 16:00:01.416959,2,FULL,29,FULL,FULL,FULL,73,17
2018-10-09 16:15:00.795002,2,FULL,55,14,FULL,FULL,84,31
2018-10-09 16:30:01.329234,2,FULL,89,24,11,10,100,42
2018-10-09 16:45:00.801026,2,49,148,45,21,18,119,108
2018-10-09 17:00:01.397758,2,53,201,50,36,39,141,132
2018-10-09 17:15:00.791424,2,69,267,64,68,51,152,150
2018-10-09 17:30:01.419438,2,118,324,91,67,54,159,174
2018-10-09 17:45:00.828700,2,185,412,117,129,97,172,202
2018-10-09 18:00:01.409837,2,253,520,169,186,140,175,225
2018-10-09 18:15:00.787848,2,368,620,245,245,200,179,253
2018-10-09 18:30:01.150220,2,510,694,295,283,234,183,288
2018-10-09 18:45:00.825154,2,612,751,284,336,272,181,306
2018-10-09 19:00:00.781291,2,703,720,223,362,290,180,320
2018-10-09 19:15:00.862434,2,695,711,233,379,331,186,317
2018-10-09 19:30:01.334165,2,669,713,309,416,353,189,341
2018-10-09 19:45:00.993458,2,681,716,341,444,380,187,367
2018-10-09 20:00:01.558936,2,672,776,406,494,439,179,382
2018-10-09 20:15:01.265102,2,723,868,494,533,471,174,416
2018-10-09 20:30:01.408740,2,759,984,575,547,492,177,442
2018-10-09 20:45:01.021126,2,810,1089,679,588,532,193,475
2018-10-09 21:00:00.914763,2,876,1244,792,637,593,210,512
2018-10-09 21:15:01.042775,2,940,1391,909,684,648,221,544
2018-10-09 21:30:01.155162,2,1020,1592,1053,722,717,233,578
2018-10-09 21:45:01.298799,2,1142,1810,1186,799,806,241,612
2018-10-09 22:00:01.551812,2,1282,2008,1360,878,889,251,654
2018-10-09 22:15:01.039230,2,1433,2204,1553,1001,1039,269,699
2018-10-09 22:30:01.495339,2,1522,2325,1634,1071,1131,278,720
2018-10-09 22:45:01.170257,2,1562,2387,1686,1113,1177,283,733
2018-10-09 23:00:01.641984,2,1031,2457,1711,1143,1208,290,753
2018-10-09 23:15:00.879356,2,1038,2502,1761,1175,1240,295,768
2018-10-09 23:30:00.991791,2,1059,2536,1774,1218,1279,296,776
2018-10-09 23:45:00.901053,2,1065,2563,1786,1226,1293,301,777
2018-10-10 00:00:00.997814,3,1083,2574,1806,1268,1335,303,783
2018-10-10 00:15:01.047701,3,1094,2588,1826,1306,1371,304,789
2018-10-10 00:30:01.316339,3,1104,2605,1848,1310,1379,308,796
2018-10-10 00:45:00.881886,3,748,2609,856,1325,1389,307,799
2018-10-10 01:00:01.400490,3,753,2613,865,1354,1411,308,801
2018-10-10 01:15:00.919156,3,758,2618,866,1372,1422,309,801
2018-10-10 01:30:01.469013,3,761,2624,870,1380,1428,309,803
2018-10-10 01:45:00.784554,3,763,2630,874,1382,1429,310,803
2018-10-10 02:00:01.396943,3,775,2629,879,1417,1450,310,804
2018-10-10 02:15:00.978082,3,783,2632,881,1426,1461,311,804
2018-10-10 02:30:00.981091,3,788,2633,887,1445,1474,311,804
2018-10-10 02:45:00.765385,3,791,2634,888,1462,1485,311,804
2018-10-10 03:00:01.612115,3,795,2636,888,1474,1496,311,807
2018-10-10 03:15:00.787034,3,797,2637,889,1484,1503,311,806
2018-10-10 03:30:01.180640,3,798,2639,889,1486,1504,311,805
2018-10-10 03:45:00.902433,3,798,2638,892,1488,1505,311,806
2018-10-10 04:00:01.546040,3,798,2637,893,1489,1505,311,806
2018-10-10 04:15:00.814700,3,798,2637,893,1488,1506,311,807
2018-10-10 04:30:01.411469,3,798,2637,895,1490,1507,310,807
2018-10-10 04:45:09.070480,3,798,2638,894,1490,1507,311,808
2018-10-10 05:00:00.854992,3,799,2638,895,1491,1507,311,808
2018-10-10 05:15:00.795538,3,799,2638,895,1488,1504,311,822
2018-10-10 05:30:01.157893,3,799,2638,895,1486,1505,311,824
2018-10-10 05:45:00.785936,3,800,2637,894,1484,1504,311,822
2018-10-10 06:00:00.788947,3,799,2633,892,1477,1498,311,821
2018-10-10 06:15:00.901334,3,
2018-10-10 06:30:01.185597,3,793,2596,869,1466,1474,312,809
2018-10-10 06:45:00.797982,3,780,2571,861,1453,1454,309,792
2018-10-10 07:00:01.394745,3,766,2522,845,1429,1431,310,774
2018-10-10 07:15:00.788382,3,748,2468,828,1409,1402,309,761
2018-10-10 07:30:01.494519,3,734,2413,801,1382,1370,307,740
2018-10-10 07:45:00.903780,3,713,2319,777,1212,1255,305,638
2018-10-10 08:00:01.188043,3,666,2217,757,1177,1211,305,618
2018-10-10 08:15:00.816053,3,821,2104,1509,1147,1160,306,594
2018-10-10 08:30:01.397193,3,749,1968,1385,1093,1094,306,574
2018-10-10 08:45:00.775235,3,640,1823,1250,1034,1037,304,548
2018-10-10 09:00:00.793873,3,919,1622,1075,947,937,303,512
2018-10-10 09:15:00.796884,3,723,1392,878,826,822,304,482
2018-10-10 09:30:01.471741,3,560,1215,707,704,701,300,429
2018-10-10 09:45:00.771658,3,440,1037,524,574,574,297,383
2018-10-10 10:00:01.212168,3,319,866,335,448,448,289,343
2018-10-10 10:15:01.183934,3,
2018-10-10 10:30:03.765015,3,106,549,97,219,220,270,277
2018-10-10 10:45:00.783739,3,29,440,31,150,149,256,247
2018-10-10 11:00:00.771126,3,FULL,326,FULL,99,97,251,215
2018-10-10 11:15:00.821013,3,FULL,214,FULL,22,21,238,193
2018-10-10 11:30:04.183305,3,FULL,122,FULL,FULL,FULL,223,173
2018-10-10 11:45:00.795786,3,FULL,FULL,FULL,FULL,FULL,196,147
2018-10-10 12:00:01.439391,3,FULL,FULL,7,FULL,FULL,173,112
2018-10-10 12:15:00.848684,3,FULL,FULL,14,FULL,FULL,141,72
2018-10-10 12:30:01.461073,3,FULL,FULL,7,FULL,FULL,126,49
2018-10-10 12:45:00.823458,3,FULL,FULL,FULL,FULL,FULL,83,28
2018-10-10 13:00:01.732721,3,FULL,FULL,9,FULL,FULL,54,10
2018-10-10 13:15:03.798170,3,FULL,FULL,FULL,FULL,FULL,16,FULL
2018-10-10 13:30:01.363745,3,13,FULL,14,FULL,FULL,6,FULL
2018-10-10 13:45:00.804288,3,FULL,FULL,13,FULL,FULL,10,FULL
2018-10-10 14:00:01.338521,3,FULL,FULL,FULL,FULL,FULL,6,FULL
2018-10-10 14:15:03.841469,3,FULL,FULL,FULL,FULL,FULL,13,FULL
2018-10-10 14:30:01.532042,3,FULL,FULL,11,FULL,FULL,11,6
2018-10-10 14:45:00.800712,3,FULL,FULL,14,FULL,FULL,9,FULL
2018-10-10 15:15:01.103611,3,FULL,FULL,FULL,FULL,FULL,5,FULL
2018-10-10 15:30:01.387873,3,FULL,FULL,FULL,FULL,FULL,FULL,10
2018-10-10 15:45:00.828384,3,FULL,51,FULL,FULL,FULL,FULL,FULL
2018-10-10 16:00:00.753304,3,FULL,48,FULL,FULL,FULL,6,17
2018-10-10 16:15:00.771940,3,FULL,75,14,FULL,FULL,21,29
2018-10-10 16:30:01.462420,3,10,109,19,FULL,FULL,35,53
2018-10-10 16:45:00.793589,3,30,145,34,14,FULL,60,115
2018-10-10 17:00:00.812231,3,35,182,44,22,10,86,121
2018-10-10 17:15:00.830864,3,55,236,69,46,27,112,143
2018-10-10 17:30:01.365125,3,74,298,89,69,49,119,180
2018-10-10 17:45:00.774384,3,118,391,140,115,94,126,196
2018-10-10 18:00:01.011773,3,204,447,169,132,110,141,214
2018-10-10 18:15:00.842911,3,369,523,201,171,137,140,239
2018-10-10 18:30:01.408422,3,493,567,230,222,179,138,271
2018-10-10 18:45:00.802091,3,586,603,213,255,201,143,289
2018-10-10 19:00:01.398822,3,668,587,190,296,228,142,302
2018-10-10 19:15:00.995615,3,696,589,196,332,272,144,322
2018-10-10 19:30:01.357979,3,700,610,234,342,289,148,346
2018-10-10 19:45:00.814139,3,691,610,268,369,298,150,348
2018-10-10 20:00:01.426530,3,666,618,327,373,313,158,360
2018-10-10 20:15:00.976412,3,640,671,369,392,336,164,393
2018-10-10 20:30:00.979425,3,669,767,439,420,384,166,412
2018-10-10 20:45:00.826188,3,707,893,507,451,419,164,439
2018-10-10 21:00:00.782358,3,745,1045,626,481,447,163,465
2018-10-10 21:15:00.925965,3,831,1206,739,532,500,173,507
2018-10-10 21:30:01.382102,3,949,1395,868,554,540,193,532
2018-10-10 21:45:00.838268,3,1066,1614,1049,606,625,218,572
2018-10-10 22:00:00.794404,3,1195,1801,1212,678,731,229,618
2018-10-10 22:15:00.781789,3,1361,2053,1436,798,858,255,655
2018-10-10 22:30:00.972303,3,1446,2205,1579,884,940,261,687
2018-10-10 22:45:00.834690,3,1493,2288,1630,973,1031,270,721
2018-10-10 23:00:01.431448,3,1550,2356,1691,1027,1080,278,737
2018-10-10 23:15:00.840714,3,1576,2402,1724,1054,1111,282,747
2018-10-10 23:30:01.406225,3,1593,2440,1737,1065,1127,283,757
2018-10-10 23:45:00.784271,3,1600,2462,1753,1079,1144,290,765
2018-10-11 00:00:01.506001,4,1634,2504,1793,1152,1205,289,779
2018-10-11 00:15:00.774667,4,
2018-10-11 00:30:01.168284,4,1693,2564,1839,1280,1333,299,794
2018-10-11 00:45:00.796318,4,742,2583,856,1293,1343,300,797
2018-10-11 01:00:01.205583,4,752,2590,861,1323,1363,302,800
2018-10-11 01:15:00.802340,4,755,2600,867,1345,1377,302,801
2018-10-11 01:30:01.352227,4,760,2604,872,1373,1406,302,802
2018-10-11 01:45:00.777114,4,770,2611,879,1391,1421,302,804
2018-10-11 02:00:00.827001,4,777,2615,884,1411,1443,302,804
2018-10-11 02:15:00.814432,4,781,2619,885,1421,1451,302,806
2018-10-11 02:30:01.489300,4,785,2618,889,1432,1462,302,805
2018-10-11 02:45:00.820444,4,789,2625,893,1444,1472,309,811
2018-10-11 03:00:01.229679,4,792,2627,894,1458,1482,309,811
2018-10-11 03:15:00.779592,4,797,2630,895,1472,1495,309,811
2018-10-11 03:30:01.376324,4,797,2631,895,1473,1496,310,812
2018-10-11 03:45:00.848117,4,797,2631,894,1475,1499,310,812
2018-10-11 04:00:00.788629,4,797,2632,894,1477,1503,310,812
2018-10-11 04:15:00.807264,4,797,2631,894,1477,1503,310,812
2018-10-11 04:30:01.388402,4,797,2632,894,1476,1502,310,812
2018-10-11 04:45:00.782071,4,797,2631,895,1482,1503,310,812
2018-10-11 05:00:01.222551,4,798,2630,894,1481,1502,310,812
2018-10-11 05:15:00.756849,4,799,2629,895,1485,1506,310,825
2018-10-11 05:30:01.400450,4,799,2629,894,1483,1506,310,824
2018-10-11 05:45:08.481367,4,799,2623,895,1480,1503,310,824
2018-10-11 06:00:01.515813,4,798,2620,893,1472,1496,310,822
2018-10-11 06:15:00.784516,4,795,2605,889,1469,1489,310,818
2018-10-11 06:30:01.146904,4,792,2577,876,1466,1479,310,808
2018-10-11 06:45:00.946790,4,781,2549,864,1453,1460,310,792
2018-10-11 07:00:01.387303,4,766,2500,843,1440,1447,310,771
2018-10-11 07:15:00.780971,4,753,2455,826,1420,1423,307,755
2018-10-11 07:30:01.174577,4,735,2407,811,1402,1400,307,737
2018-10-11 07:45:00.818245,4,701,2312,790,1237,1286,306,636
2018-10-11 08:00:01.211851,4,659,2190,763,1200,1249,305,618
2018-10-11 08:15:00.761768,4,611,2095,736,1166,1188,305,592
2018-10-11 08:30:01.374124,4,565,1974,677,1107,1125,305,569
2018-10-11 08:45:00.752167,4,1106,1819,1291,1044,1057,307,552
2018-10-11 09:00:01.005179,4,921,1635,1133,950,961,307,520
2018-10-11 09:15:00.805065,4,736,1436,925,851,858,306,483
2018-10-11 09:30:01.401829,4,579,1233,742,730,724,303,429
2018-10-11 09:45:00.811089,4,430,1059,571,606,604,301,386
2018-10-11 10:00:01.345341,4,314,913,417,480,478,299,343
2018-10-11 10:15:00.817145,4,193,736,283,367,364,291,293
2018-10-11 10:30:01.492001,4,100,585,202,292,292,278,265
2018-10-11 10:45:00.823169,4,35,472,120,214,212,260,235
2018-10-11 11:00:01.388650,4,12,353,44,160,159,247,211
2018-10-11 11:15:01.063567,4,FULL,222,13,99,99,229,185
2018-10-11 11:30:01.144716,4,FULL,114,15,32,32,213,154
2018-10-11 11:45:00.819592,4,FULL,FULL,FULL,FULL,FULL,193,145
2018-10-11 12:00:01.213234,4,7,FULL,FULL,FULL,FULL,166,115
2018-10-11 12:15:00.794366,4,FULL,FULL,11,FULL,FULL,142,86
2018-10-11 12:30:01.438002,4,FULL,FULL,10,FULL,FULL,117,55
2018-10-11 12:45:00.816047,4,11,FULL,FULL,FULL,FULL,77,14
2018-10-11 13:00:00.819058,4,11,FULL,FULL,FULL,FULL,50,FULL
2018-10-11 13:15:00.806446,4,FULL,FULL,FULL,FULL,FULL,11,FULL
2018-10-11 13:30:00.981331,4,16,FULL,14,FULL,FULL,FULL,FULL
2018-10-11 13:45:00.781219,4,FULL,FULL,16,FULL,FULL,4,FULL
2018-10-11 14:00:01.362355,4,FULL,FULL,FULL,FULL,FULL,4,FULL
2018-10-11 14:15:00.818492,4,11,FULL,FULL,FULL,FULL,FULL,FULL
2018-10-11 14:30:01.462130,4,14,FULL,11,FULL,FULL,11,FULL
2018-10-11 14:45:00.793265,4,FULL,1,12,FULL,FULL,1,1
2018-10-11 15:00:01.499404,4,FULL,1,15,FULL,FULL,1,1
2018-10-11 15:15:00.799321,4,17,1,18,FULL,FULL,1,1
2018-10-11 15:30:01.396052,4,FULL,1,17,FULL,FULL,1,1
2018-10-11 15:45:00.789720,4,
2018-10-11 16:00:01.370826,4,FULL,40,FULL,FULL,FULL,6,9
2018-10-11 16:15:00.826994,4,FULL,59,FULL,FULL,FULL,25,17
2018-10-11 16:30:01.423724,4,23,113,18,FULL,FULL,33,25
2018-10-11 16:45:00.770518,4,40,177,52,25,17,66,95
2018-10-11 17:00:01.132890,4,56,237,67,51,39,85,110
2018-10-11 17:15:03.807699,4,68,278,93,81,57,108,125
2018-10-11 17:30:01.451430,4,88,354,119,96,74,123,148
2018-10-11 17:45:00.813849,4,166,462,161,150,121,141,161
2018-10-11 18:00:01.473080,4,212,523,207,206,178,150,189
2018-10-11 18:15:00.788633,4,359,602,230,271,238,157,227
2018-10-11 18:30:01.369727,4,499,690,266,329,295,165,263
2018-10-11 18:45:00.794645,4,635,721,287,346,312,166,288
2018-10-11 19:00:01.391389,4,700,727,259,386,347,167,309
2018-10-11 19:15:00.816297,4,700,716,272,432,392,167,332
2018-10-11 19:30:01.397432,4,721,717,331,479,429,171,371
2018-10-11 19:45:00.775443,4,714,717,357,522,473,175,393
2018-10-11 20:00:01.559706,4,711,763,420,545,487,171,414
2018-10-11 20:15:00.812750,4,742,800,467,588,521,185,448
2018-10-11 20:30:01.425106,4,720,887,557,612,547,186,469
2018-10-11 20:45:00.756273,4,725,984,603,621,566,187,480
2018-10-11 21:00:01.415503,4,788,1109,712,658,604,187,506
2018-10-11 21:15:00.777921,4,877,1287,840,684,640,193,541
2018-10-11 21:30:01.483995,4,984,1504,984,727,693,207,580
2018-10-11 21:45:00.752695,4,1106,1710,1146,783,764,214,626
2018-10-11 22:00:01.583805,4,1256,1907,1344,871,875,234,657
2018-10-11 22:15:00.852470,4,1406,2159,1532,986,1013,252,694
2018-10-11 22:30:01.121106,4,1494,2291,1648,1040,1085,257,717
2018-10-11 22:45:00.764775,4,1526,2354,1709,1082,1130,264,732
2018-10-11 23:00:01.564631,4,1556,2399,1733,1103,1155,269,747
2018-10-11 23:15:00.848926,4,1589,2465,1765,1136,1194,283,762
2018-10-11 23:30:01.476907,4,1609,2503,1788,1155,1211,291,773
2018-10-11 23:45:00.792405,4,1628,2524,1798,1200,1261,293,779
2018-10-12 00:00:01.467305,5,1667,2547,1823,1242,1302,299,785
2018-10-12 00:15:00.798470,5,1681,2557,1844,1260,1316,301,791
2018-10-12 00:30:01.473335,5,1707,2573,1854,1294,1345,304,795
2018-10-12 00:45:00.804495,5,747,2582,865,1329,1371,306,796
2018-10-12 01:00:01.354395,5,751,2587,870,1352,1394,305,799
2018-10-12 01:15:00.794894,5,751,2593,876,1363,1407,307,801
2018-10-12 01:30:01.376043,5,754,2601,875,1367,1412,308,802
2018-10-12 01:45:00.800951,5,758,2603,877,1380,1418,308,801
2018-10-12 02:00:01.382056,5,766,2612,880,1398,1432,310,803
2018-10-12 02:15:00.791348,5,771,2611,880,1413,1446,310,803
2018-10-12 02:30:01.497454,5,772,2616,881,1427,1452,310,803
2018-10-12 02:45:00.781747,5,778,2616,885,1448,1472,310,805
2018-10-12 03:00:01.394135,5,782,2615,886,1453,1476,310,808
2018-10-12 03:15:00.772154,5,788,2619,888,1462,1481,310,808
2018-10-12 03:30:01.447033,5,791,2618,889,1465,1486,310,808
2018-10-12 03:45:00.809419,5,791,2618,890,1467,1487,310,809
2018-10-12 04:00:00.984307,5,792,2617,889,1471,1489,310,809
2018-10-12 04:15:00.768600,5,792,2618,890,1473,1492,310,808
2018-10-12 04:30:08.302610,5,791,2619,889,1473,1492,309,811
2018-10-12 04:45:00.868374,5,792,2618,890,1474,1493,310,811
2018-10-12 05:00:01.355731,5,792,2621,889,1473,1494,310,811
2018-10-12 05:15:00.843148,5,793,2622,889,1473,1494,311,829
2018-10-12 05:30:01.314904,5,794,2621,890,1471,1492,311,828
2018-10-12 05:45:00.755421,5,795,2618,888,1473,1493,311,828
2018-10-12 06:00:00.789683,5,794,2618,882,1469,1485,311,829
2018-10-12 06:15:00.777070,5,792,2606,879,1465,1476,310,827
2018-10-12 06:30:01.405090,5,788,2585,869,1460,1470,311,816
2018-10-12 06:45:00.783126,5,781,2561,849,1446,1452,311,806
2018-10-12 07:00:01.379857,5,768,2522,826,1427,1433,311,788
2018-10-12 07:15:00.789110,5,757,2476,805,1406,1407,309,776
2018-10-12 07:30:00.839037,5,745,2432,783,1382,1383,310,763
2018-10-12 07:45:00.810799,5,717,2367,761,1209,1267,310,665
2018-10-12 08:00:01.391904,5,691,2293,728,1185,1241,310,639
2018-10-12 08:15:00.785572,5,650,2196,694,1161,1215,308,623
2018-10-12 08:30:00.960459,5,594,2068,648,1121,1146,308,602
2018-10-12 08:45:00.760346,5,541,1898,579,1052,1083,309,575
2018-10-12 09:00:00.778982,5,468,1743,492,970,986,305,540
2018-10-12 09:15:00.813276,5,386,1577,390,889,890,303,511
2018-10-12 09:30:01.331882,5,269,1401,291,780,777,300,472
2018-10-12 09:45:00.819301,5,148,1240,202,672,670,301,424
2018-10-12 10:00:00.759813,5,65,1059,87,547,547,296,381
2018-10-12 10:15:00.778450,5,248,884,268,417,414,292,348
2018-10-12 10:30:01.390807,5,133,722,168,314,312,279,319
2018-10-12 10:45:01.128224,5,57,565,67,204,203,271,284
2018-10-12 11:00:01.396860,5,10,421,FULL,135,136,257,254
2018-10-12 11:15:00.837371,5,FULL,300,FULL,65,63,238,224
2018-10-12 11:30:01.371634,5,8,170,9,13,12,221,194
2018-10-12 11:45:00.796553,5,FULL,54,10,FULL,FULL,213,175
2018-10-12 12:00:01.377658,5,FULL,FULL,FULL,FULL,FULL,182,142
2018-10-12 12:15:00.849452,5,FULL,FULL,11,FULL,FULL,147,90
2018-10-12 12:30:00.774340,5,19,FULL,10,FULL,FULL,117,54
2018-10-12 12:45:00.808601,5,FULL,FULL,11,FULL,FULL,95,22
2018-10-12 13:00:01.389706,5,FULL,FULL,FULL,FULL,FULL,55,8
2018-10-12 13:15:00.814624,5,7,FULL,FULL,FULL,FULL,13,FULL
2018-10-12 13:30:01.458262,5,FULL,FULL,9,FULL,FULL,FULL,FULL
2018-10-12 13:45:00.805023,5,FULL,FULL,9,FULL,FULL,4,FULL
2018-10-12 14:00:01.386161,5,9,FULL,FULL,FULL,FULL,6,FULL
2018-10-12 14:15:02.123515,5,10,FULL,10,FULL,FULL,6,FULL
2018-10-12 14:30:01.392184,5,FULL,FULL,FULL,FULL,FULL,FULL,FULL
2018-10-12 14:45:00.770227,5,8,FULL,9,FULL,FULL,FULL,7
2018-10-12 15:00:01.398208,5,FULL,41,8,FULL,FULL,10,7
2018-10-12 15:15:00.776251,5,12,FULL,10,FULL,FULL,11,12
2018-10-12 15:30:01.435481,5,9,46,15,FULL,FULL,6,7
2018-10-12 15:45:00.766650,5,11,FULL,13,8,FULL,9,10
2018-10-12 16:00:01.175912,5,12,FULL,14,FULL,FULL,19,16
2018-10-12 16:15:00.928924,5,27,51,15,FULL,FULL,32,24
2018-10-12 17:00:01.391085,5,42,159,43,38,20,74,111
2018-10-12 17:15:00.956629,5,39,205,49,65,39,94,144
2018-10-12 17:30:01.147109,5,48,244,68,67,45,112,169
2018-10-12 17:45:00.775152,5,76,296,107,82,50,123,196
2018-10-12 18:00:01.512508,5,171,332,131,145,91,130,208
2018-10-12 18:15:00.812427,5,315,385,155,189,139,138,227
2018-10-12 18:30:01.081020,5,412,413,169,251,194,140,245
2018-10-12 18:45:00.818450,5,505,428,169,301,231,154,278
2018-10-12 19:00:01.430802,5,582,418,152,336,261,157,294
2018-10-12 19:15:00.949474,5,602,416,155,365,283,161,313
2018-10-12 19:30:01.327486,5,585,399,164,394,314,161,310
2018-10-12 19:45:00.752405,5,571,389,176,413,341,152,320
2018-10-12 20:00:01.005417,5,527,400,202,405,345,149,342
2018-10-12 20:15:00.961553,5,512,427,255,430,374,146,355
2018-10-12 20:30:01.370785,5,500,472,300,438,379,144,368
2018-10-12 20:45:01.014453,5,526,562,368,459,406,146,396
2018-10-12 21:00:01.564312,5,554,712,457,489,433,150,425
2018-10-12 21:15:00.926729,5,613,886,578,558,512,158,469
2018-10-12 21:30:01.507863,5,718,1105,716,618,580,170,505
2018-10-12 21:45:00.885879,5,867,1330,877,661,643,172,552
2018-10-12 22:00:01.451403,5,1012,1532,1062,726,723,189,585
2018-10-12 22:15:00.891931,5,1218,1832,1293,847,868,210,638
2018-10-12 22:30:01.519911,5,1343,2025,1441,914,952,220,677
2018-10-12 22:45:00.851079,5,1403,2129,1497,949,999,222,689
2018-10-12 23:00:01.525936,5,1452,2186,1547,965,1027,228,708
2018-10-12 23:15:00.919603,5,1508,2271,1620,1000,1076,247,718
2018-10-12 23:30:01.563209,5,1533,2333,1664,1014,1090,258,737
2018-10-12 23:45:00.941253,5,1563,2389,1702,1049,1128,256,740
2018-10-13 00:00:01.334891,6,1608,2440,1760,1093,1172,271,758
2018-10-13 00:15:01.087901,6,1640,2476,1794,1144,1221,274,767
2018-10-13 00:30:01.403414,6,1657,2512,1810,1190,1257,281,775
2018-10-13 00:45:00.797081,6,1667,2540,1832,1226,1287,290,776
2018-10-13 01:00:01.409438,6,1700,2563,1857,1270,1328,292,779
2018-10-13 01:15:00.834326,6,1709,2577,1861,1279,1333,291,780
2018-10-13 01:30:01.149844,6,1717,2589,1869,1296,1349,294,785
2018-10-13 01:45:00.840382,6,1727,2597,1876,1347,1393,297,788
2018-10-13 02:00:01.483986,6,1734,2604,1882,1367,1409,298,794
2018-10-13 02:15:00.987028,6,1745,2605,1885,1396,1434,299,795
2018-10-13 02:30:01.380666,6,1753,2607,1893,1407,1445,303,801
2018-10-13 02:45:20.143525,6,1761,2616,1898,1448,1473,305,803
2018-10-13 03:00:14.677943,6,1773,2619,1907,1462,1483,305,804
2018-10-13 03:15:01.728240,6,1778,2620,1908,1472,1492,307,809
2018-10-13 03:30:01.153158,6,1779,2622,1907,1475,1496,307,808
2018-10-13 03:45:00.781169,6,1781,2622,1907,1480,1499,307,808
2018-10-13 04:00:01.315437,6,1781,2621,1909,1482,1500,307,810
2018-10-13 04:15:00.755942,6,1781,2620,1909,1480,1500,307,811
2018-10-13 04:30:01.399581,6,1781,2621,1910,1484,1505,307,810
2018-10-13 04:45:00.808873,6,1785,2620,1909,1482,1503,307,810
2018-10-13 05:00:01.374358,6,1786,2619,1910,1483,1505,307,810
2018-10-13 05:15:01.142991,6,1786,2619,1910,1485,1506,306,820
2018-10-13 05:30:01.161662,6,1785,2619,1909,1482,1504,307,820
2018-10-13 05:45:00.805297,6,1785,2620,1907,1482,1506,307,821
2018-10-13 06:00:01.323940,6,1785,2619,1908,1478,1504,307,821
2018-10-13 06:15:00.780070,6,1785,2618,1908,1479,1505,307,821
2018-10-13 06:30:01.392458,6,1782,2610,1907,1479,1502,307,822
2018-10-13 06:45:00.817344,6,1780,2601,1902,1477,1498,307,819
2018-10-13 07:00:01.320358,6,1776,2592,1891,1471,1494,307,817
2018-10-13 07:15:08.604399,6,1774,2589,1888,1468,1491,306,815
2018-10-13 07:30:01.201383,6,1767,2586,1874,1463,1486,306,814
2018-10-13 07:45:00.782548,6,1756,2585,1862,1453,1470,306,813
2018-10-13 08:00:09.863403,6,1742,2576,1846,1448,1458,306,812
2018-10-13 08:15:01.772916,6,1716,2565,1816,1439,1439,306,808
2018-10-13 08:30:00.979085,6,1682,2539,1789,1415,1412,307,798
2018-10-13 08:45:00.825850,6,1648,2517,1756,1391,1393,308,790
2018-10-13 09:00:01.156985,6,1607,2481,1702,1360,1346,308,783
2018-10-13 09:15:00.816248,6,1551,2426,1619,1311,1306,309,774
2018-10-13 09:30:01.163008,6,1456,2355,1511,1269,1255,305,767
2018-10-13 09:45:00.791050,6,1324,2242,1365,1198,1185,302,755
2018-10-13 10:00:01.419032,6,1190,2113,1175,1139,1108,292,727
